date,brot_eur,bier_eur,cola_eur,milch_eur,eier_eur,kaese_eur,schwein_eur,rind_eur,huehnchen_eur
2010-12-31,2.344697564807541,0.7585913495627509,0.8693912106518895,0.7114484048479971,1.324027805835969,6.453407728993384,4.85767122373493,9.859349975058763,4.613038563423783
2011-03-31,2.3719717203456407,0.754841251083274,0.8795505272069576,0.716704765430546,1.3338100578185028,6.501087135930905,4.8848394073128665,9.91449175344276,4.638838555389241
2011-06-30,2.397486252945798,0.756984164500118,0.8903255599168785,0.7303713029451732,1.3592439129730909,6.625053593968457,4.926497288799035,9.999042480298224,4.678398543069609
2011-09-30,2.4221209740769836,0.7535019301977467,0.8964827214654045,0.7456147486345651,1.3876124437224393,6.763323874087266,5.026113961918132,10.201229001039549,4.77299851360962
2011-12-31,2.4458758837391987,0.7524304734893246,0.9026398830139306,0.7464032027219475,1.3890797815198195,6.770475785127895,5.082261541312534,10.315188676366477,4.826318497004899
2012-03-31,2.4766692851531817,0.7577877570314344,0.9081813284076041,0.7435122044015454,1.3836995429294259,6.744252111312259,5.167388516523399,10.487966248636335,4.907158471829998
2012-06-30,2.4995443833464264,0.754841251083274,0.9149542061109829,0.7366789356442318,1.3709826153521316,6.682268882293482,5.212668822486625,10.579869212609665,4.950158458439094
2012-09-30,2.513621366849961,0.756984164500118,0.916185638420688,0.7306341209743007,1.3597330255722178,6.627437564315334,5.267005189642497,10.69015276937766,5.001758442370009
2012-12-31,2.5320974076983505,0.7607342629795948,0.922034941891788,0.7398327519937613,1.3768519665416523,6.710876526455994,5.361188226046008,10.881310934442185,5.091198414516928
2013-03-31,2.5505734485467406,0.7585913495627509,0.9272685292080353,0.7561274697996629,1.4071769476875076,6.8586826879623075,5.440881564541287,11.043060151035244,5.166878390948937
2013-06-30,2.5628908091123335,0.7634129047506498,0.9337335488339876,0.765588918848251,1.4247850012560683,6.944505620449845,5.4571824746880475,11.076145218065642,5.18235838612821
2013-09-30,2.570809112333072,0.7604663988024895,0.9361964134533981,0.7776785481881135,1.4472841808158965,7.0541682564061405,5.477105809311868,11.116582522213909,5.201278380236213
2013-12-31,2.5804870384917518,0.7765382494288189,0.9377357038405295,0.8047488051882404,1.4976627785259462,7.299717202134371,5.477105809311868,11.116582522213909,5.201278380236213
2014-03-31,2.5848860958366067,0.7877885448672496,0.9374278457631032,0.8236717032854166,1.5328788856630684,7.471363067109444,5.475294597073339,11.112906403654975,5.199558380771848
2014-06-30,2.5972034564022,0.7896635941069879,0.9408142846147927,0.8260370655475636,1.537280899055209,7.492818800231329,5.444503989018345,11.050412388153111,5.170318389877664
2014-09-30,2.6042419481539674,0.7912707791696209,0.9417378588470715,0.8284024278097105,1.5416829124473492,7.5142745333532135,5.468049748119221,11.098201929419242,5.192678382914393
2014-12-31,2.617439120188531,0.7952887418262032,0.9334256907565613,0.8190291812557665,1.5083263560574054,7.43593806664287,5.470628528108166,11.06603124750871,5.195263378567468
2015-03-31,2.626237234878241,0.8009138895454185,0.9275763872854615,0.8100041511000414,1.4792844777841896,7.369845722300141,5.4051153390480176,10.97962310402942,5.13510979135735
2015-06-30,2.6403142183817754,0.8041282596706845,0.9248056645886247,0.7868686868686868,1.4714368147720718,7.1624123422159895,5.434106906404629,11.115673356825496,5.126514026725014
2015-09-30,2.6447132757266303,0.8054675805562118,0.9201877934272301,0.7703057977030578,1.4680034622042701,6.91444600280505,5.434106906404629,10.994331239466831,5.1815269203719625
2015-12-31,2.6464728986645722,0.8038603954935789,0.9214192257369355,0.7879202988792029,1.4655510675129835,7.167180925666199,5.468534392640603,11.031101578060365,5.186684379151363
2016-03-31,2.649112333071485,0.8060033089104229,0.9349649811436928,0.7897606198976063,1.5759088286208887,7.195792426367461,5.502961878876579,11.042132679638426,5.171212002813159
2016-06-30,2.656150824823252,0.8084140865043724,0.9386592780728086,0.7345509893455099,1.589642238892095,6.628330995792427,5.488466095198272,11.071548950513254,5.196999296710167
2016-09-30,2.6570306362922236,0.8097534073898998,0.9442007234664821,0.6909090909090909,1.5940565493364112,6.108555399719495,5.533765419192975,11.049486747357134,5.202156755489568
2016-12-31,2.6587902592301655,0.8145749625777986,0.945124297698761,0.7760896637608966,1.5994518176572419,6.950210378681628,5.522893581434246,11.145089627700324,5.203875908416035
2017-03-31,2.660549882168107,0.8145749625777986,0.9438928653890558,0.8399750933997508,1.5783612233121758,7.565357643758766,5.566380932469163,11.196568101731273,5.212471673048371
