freq,unit,coicop,geo\TIME_PERIOD	1996-01 	1996-02 	1996-03 	1996-04 	1996-05 	1996-06 	1996-07 	1996-08 	1996-09 	1996-10 	1996-11 	1996-12 	1997-01 	1997-02 	1997-03 	1997-04 	1997-05 	1997-06 	1997-07 	1997-08 	1997-09 	1997-10 	1997-11 	1997-12 	1998-01 	1998-02 	1998-03 	1998-04 	1998-05 	1998-06 	1998-07 	1998-08 	1998-09 	1998-10 	1998-11 	1998-12 	1999-01 	1999-02 	1999-03 	1999-04 	1999-05 	1999-06 	1999-07 	1999-08 	1999-09 	1999-10 	1999-11 	1999-12 	2000-01 	2000-02 	2000-03 	2000-04 	2000-05 	2000-06 	2000-07 	2000-08 	2000-09 	2000-10 	2000-11 	2000-12 	2001-01 	2001-02 	2001-03 	2001-04 	2001-05 	2001-06 	2001-07 	2001-08 	2001-09 	2001-10 	2001-11 	2001-12 	2002-01 	2002-02 	2002-03 	2002-04 	2002-05 	2002-06 	2002-07 	2002-08 	2002-09 	2002-10 	2002-11 	2002-12 	2003-01 	2003-02 	2003-03 	2003-04 	2003-05 	2003-06 	2003-07 	2003-08 	2003-09 	2003-10 	2003-11 	2003-12 	2004-01 	2004-02 	2004-03 	2004-04 	2004-05 	2004-06 	2004-07 	2004-08 	2004-09 	2004-10 	2004-11 	2004-12 	2005-01 	2005-02 	2005-03 	2005-04 	2005-05 	2005-06 	2005-07 	2005-08 	2005-09 	2005-10 	2005-11 	2005-12 	2006-01 	2006-02 	2006-03 	2006-04 	2006-05 	2006-06 	2006-07 	2006-08 	2006-09 	2006-10 	2006-11 	2006-12 	2007-01 	2007-02 	2007-03 	2007-04 	2007-05 	2007-06 	2007-07 	2007-08 	2007-09 	2007-10 	2007-11 	2007-12 	2008-01 	2008-02 	2008-03 	2008-04 	2008-05 	2008-06 	2008-07 	2008-08 	2008-09 	2008-10 	2008-11 	2008-12 	2009-01 	2009-02 	2009-03 	2009-04 	2009-05 	2009-06 	2009-07 	2009-08 	2009-09 	2009-10 	2009-11 	2009-12 	2010-01 	2010-02 	2010-03 	2010-04 	2010-05 	2010-06 	2010-07 	2010-08 	2010-09 	2010-10 	2010-11 	2010-12 	2011-01 	2011-02 	2011-03 	2011-04 	2011-05 	2011-06 	2011-07 	2011-08 	2011-09 	2011-10 	2011-11 	2011-12 	2012-01 	2012-02 	2012-03 	2012-04 	2012-05 	2012-06 	2012-07 	2012-08 	2012-09 	2012-10 	2012-11 	2012-12 	2013-01 	2013-02 	2013-03 	2013-04 	2013-05 	2013-06 	2013-07 	2013-08 	2013-09 	2013-10 	2013-11 	2013-12 	2014-01 	2014-02 	2014-03 	2014-04 	2014-05 	2014-06 	2014-07 	2014-08 	2014-09 	2014-10 	2014-11 	2014-12 	2015-01 	2015-02 	2015-03 	2015-04 	2015-05 	2015-06 	2015-07 	2015-08 	2015-09 	2015-10 	2015-11 	2015-12 	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 	2024-03 	2024-04 	2024-05 	2024-06 	2024-07 	2024-08 	2024-09 	2024-10 	2024-11 	2024-12 	2025-01 	2025-02 	2025-03 	2025-04 	2025-05 	2025-06 	2025-07 	2025-08 	2025-09 	2025-10 	2025-11 	2025-12 
M,I15,CP0111,DE	71.9 	72.0 	72.1 	72.1 	72.1 	72.2 	72.2 	72.3 	72.4 	72.4 	72.4 	72.5 	72.6 	72.7 	72.7 	72.7 	72.7 	72.8 	72.9 	72.9 	73.0 	73.0 	73.0 	73.0 	73.1 	73.2 	73.2 	73.2 	73.2 	73.3 	73.3 	73.3 	73.4 	73.4 	73.5 	73.5 	73.4 	73.3 	73.4 	73.4 	73.4 	73.4 	73.3 	73.2 	73.2 	73.2 	73.2 	73.2 	73.3 	73.3 	73.3 	73.2 	73.2 	73.3 	73.2 	73.2 	73.3 	73.4 	73.6 	73.7 	74.0 	74.3 	74.6 	74.8 	75.1 	75.4 	75.7 	75.8 	76.0 	76.2 	76.5 	76.7 	77.3 	77.3 	77.5 	77.5 	77.5 	77.4 	77.6 	77.6 	77.6 	77.6 	77.7 	77.9 	77.9 	78.0 	78.0 	78.1 	78.1 	78.2 	78.2 	78.3 	78.3 	78.3 	78.4 	78.4 	78.5 	78.5 	78.4 	78.4 	78.4 	78.5 	78.5 	78.6 	78.7 	78.6 	78.7 	78.7 	78.7 	78.5 	78.4 	78.4 	78.4 	78.4 	78.4 	78.4 	78.5 	78.6 	78.6 	78.6 	78.7 	78.8 	78.8 	78.9 	79.0 	79.0 	79.2 	79.2 	79.4 	79.8 	80.0 	80.1 	80.4 	80.5 	80.8 	81.0 	81.0 	81.0 	80.9 	81.2 	82.0 	83.0 	84.1 	84.9 	86.0 	86.8 	87.4 	87.8 	87.9 	88.0 	88.2 	88.3 	88.5 	88.9 	88.9 	88.9 	88.9 	88.6 	88.6 	88.7 	88.8 	88.7 	88.7 	88.6 	88.7 	88.6 	88.3 	88.3 	88.1 	88.2 	88.3 	88.2 	88.2 	88.2 	88.2 	88.3 	88.3 	88.4 	88.8 	89.3 	89.5 	90.0 	90.1 	90.6 	90.6 	91.3 	91.4 	91.8 	92.1 	92.2 	92.7 	93.1 	93.2 	94.1 	94.2 	94.4 	94.8 	94.9 	95.2 	95.1 	95.4 	95.5 	96.1 	96.2 	96.4 	96.7 	96.8 	96.9 	97.2 	97.2 	97.3 	97.3 	97.6 	97.7 	97.8 	97.8 	97.8 	97.9 	98.1 	98.2 	98.5 	98.5 	98.5 	98.7 	98.8 	99.1 	99.1 	99.3 	99.4 	99.4 	99.7 	100.0 	99.9 	100.2 	100.3 	100.2 	100.1 	100.2 	100.2 	100.4 	100.2 	100.5 	100.4 	100.5 	100.7 	100.7 	100.6 	100.6 	100.8 	100.5 	100.8 	100.9 	100.7 	100.9 	100.8 	100.7 	100.9 	101.0 	101.0 	101.1 	101.0 	101.1 	101.4 	101.7 	101.8 	102.2 	102.0 	102.3 	102.4 	102.6 	102.4 	102.8 	102.7 	103.0 	103.4 	103.7 	103.8 	104.3 	104.5 	104.8 	104.8 	105.1 	105.3 	105.5 	105.6 	105.6 	105.6 	106.1 	106.3 	106.4 	106.5 	107.1 	107.0 	107.4 	105.1 	105.4 	105.3 	105.2 	105.6 	105.7 	107.5 	108.3 	108.6 	108.8 	109.2 	109.2 	109.5 	110.0 	110.4 	110.6 	111.2 	112.1 	112.6 	113.9 	115.2 	118.4 	120.9 	122.8 	125.8 	128.6 	130.7 	132.3 	134.5 	135.9 	138.9 	141.9 	143.1 	144.1 	144.8 	145.8 	146.4 	146.0 	146.4 	146.8 	147.0 	147.3 	146.6 	147.0 	147.5 	147.3 	147.6 	147.7 	147.8 	147.3 	148.2 	148.6 	148.5 	148.6 	148.2 	148.6 	148.9 	148.5 	148.7 	148.5 	148.8 	149.1 	149.5 	149.5 	149.1 	149.2 
